A7ACRLx,,,,
A7ACRSX,Manual trans (Base),250,,
A7ACTLx,Manual trans,300,,
A7ACTSX,6M Transmission,250,,
A7AUA4x,Manual trans,300,,
A7AUA6x,Manual trans,425,,
A7AUTTx,Manual Roof (cnv),425,,
A7BM3-S,Man trans (excpt perf. pkg),250,Vinyl seats,250
A7BM5-S,Manual trans,425,No leather,350
A7BM7-S,,,,
A7BMM3x,Manual seats,175,,
A7BMX3x,No leather,200,Manual trans,175
A7BMX5x,No leather,450,Manual trans,400
A7BMZ4x,,,,,,
A7BUCEN,No cruise,50,,,,
A7BUPAR,,,,,,
A7BUREG,,,,,,
A7BUREN,,,,,,
A7BUROA,,,,,,
A7BUSKY,,,,,,
A7CACTS,,,,,,
A7CADEV,,,,,,
A7CAESC,,,,,,
A7CHAVA,,,,,,
A7CHAVE,5M Transmission,200,No a/c,250,,
A7CHC15,4.3L-V6/195hp,225,Work Truck pkg,175,5M transmission,175
A7CHC1C,,,,,,
A7CHC2C,,,,,,
A7CHC2H,,,,,,
A7CHC55,,
A7CHCAM,Manual trans,300
A7CHCAV,Manual trans,275
A7CHCOB,5M Trans (not SS),200
A7CHCOL,,
A7CHCVT,,
A7CHEXP,,
A7CHG15,4.3L-V6,250
A7CHG25,,
A7CHHHR,Manual trans,250
A7CHIMP,,
A7CHMAL,2.2L-I4/144hp,175
A7CHMON,,
A7CHPRI,Manual trans,325
A7CHSTB,,
A7CHSUB,,
A7CHTAH,No 3rd seat,375,,,,
A7CHTRB,,,,,,
A7CHVEN,No ABS,175,,,,
A7CYCON,No ABS,175,,,,
A7CYCRO,6spd Manual Trans,400,,,,
A7CYPAC,,,,,,
A7CYPTC,Manual trans,425,,,No cruise ctrl,175
A7CYSEB,2.4L-I4/150hp (Conv),175,,,,
A7CYTOW,No ABS,100,,,,
A7DOB15,3.9L-V6 (175hp),200,,,,
A7DOB25,3.9L-V6 (175hp),200,,,,
A7DOBR1,3.7L-V6 (215hp),250,,,,
A7DOBRS,3.7L-V6 (215hp),250,,,,
A7DOCAL,No air cond,375,Manual trans,300,,
A7DOCAR,No ABS brakes,75,,,,
A7DOCHA,,,,,,
A7DODAK,2.5L-I4 (120hp),225,,,,
A7DODUR,,,,,,
A7DOGRA,,,,,,
A7DOMAG,Manual seat,50,,,,
A7DORAM,3.9L (6cyl-175hp),250,,,,
A7DOSPR,,,,,,
A7DOSTR,2.4L (4cyl-150hp),250,Wheel covers,75,,
A7DOVIP,,,,,,
A7FOCRO,,,,,,
A7FOECO,,,,,,
A7FOEDG,,,,,,
A7FOESP,2.3L-I4 (153hp) (not Hybrid),250,,,,
A7FOEXC,5.4L-V8 (255hp),475,,,,
A7FOEXP,,,,,,
A7FOEXT,4.6L-V8 (232hp),300,,,,
A7FOF15,4.2L-V6 (202hp),250,Work Truck pgk,225,5M transmission,225
A7FOFOC,No air cond (not S ZX3),375,Manual trans (not S),300,Manual windows (not S),175,Manual locks (not S),175
A7FOFRE,,,,,,,,
A7FOFUS,5M transmission,275,,,,,,
A7FOMUS,Man trans (6cyl only),325,,,,,,
A7FORAN,2.3L-I4 (143hp),225,,,,,,
A7FOSPO,,,,,,,,
A7GMACA,,,,,,,,
A7GMC15,4.3L-V6 (200hp),250,,,,,,
A7GMC25,,,,,,,,
A7GMG15,4.3L-V6 (200hp),250,,,,,,
A7GMG25,4.3L-V6 (200hp),250,,,,,,
A7GMSAF,,,,,,,,
A7GMSAV,,,,,,,,
A7GMSON,,,,,,,,
A7GMSUB,,,,,,,,
A7GMYUK,No 3rd seat,375,,,,,,
A7HOACC,No air cond,425,Manual trans,375,,
A7HOCIV,No air cond,375,Man trans (not Si),300,No audio,175
A7HOELE,,,,,,
A7HOFIT,Manual trans,275,,,,
A7HYACC,No air cond,375,,,Manual trans,300
A7HYELA,Manual trans,300,,,,
A7HYSAN,,,,,,
A7HYSON,Manual trans,325,,,,
A7HYTIB,5spd manual trans,375,,,,
A7HYTUS,,,,,,
A7HYVER,,,,,,
A7ING20,Manual trans,350,,,,
A7ING35,,,,,,
A7INI35,,,,,,
A7INQX4,,,,,,
A7ISAXI,,,,,,
A7ISHOS,2.2L-I4/120hp,,,
A7ISROD,2.2L (4cyl-130hp),250,,
A7ISROS,2.2L-I4/130hp,250,,
A7JASTY,No moonroof,275,,
A7JAXJx,,,,
A7JAXK8,,,,
A7JAXTY,,,,
A7JECMP,,,,
A7JEGRA,,,,
A7JELIB,2.4L (4cyl-150hp),250,,
A7JEPAT,,,,
A7JEWRA,2.4L (4cyl-147hp),200,,
A7KIAMA,,,,
A7KIOPT,Manual trans,250,,
A7KIRIO,No air conditioning,250,Manual trans,250
A7KIRON,,,,
A7KISOR,,,,
A7KISPE,No air conditioning,375,Manual trans,300
A7KISPO,,,,
A7LEES3,,,,
A7LEGSS,,,,
A7LEGX4,,,,
A7LEIS3,,,,
A7LELS4,,,,
A7LERXS,,,,
A7LIAVI,,,,
A7LILSx,,,,
A7LINAV,,,,
A7LITOW,,,,
A7MAB25,,,,
A7MACX7,,,,
A7MACX9,,,,
A7MAMA3,No air cond,375,5M transmission,300,Manual windows,175
A7MAMA6,Manual trans,350,,,,
A7MAMIA,,,,,,
A7MAMZ5,,,,,,
A7MATRI,2.0L-I4 (130hp),325,,,,
A7MBC-C,Manual trans,400,Manual seats,250,,
A7MBCLK,,,,,,
A7MBE-C,,,,,,
A7MBMSE,Cloth seats,375,,,,
A7MBRCL,,,,,,
A7MBS-C,,,,,,
A7MBSL-,,,,,,
A7MBSLK,,,,,,
A7MEGRA,,,,,,
A7MEMAR,No CD changer,150,,,,
A7MEMIL,5M Transmission,275,,,,
A7MEMOU,4.0L-V6 (210hp),400,,,No 3rd seat,825
A7MEMYS,Manual trans,375,,,,
A7MIDIA,,,,,,
A7MIECL,Manual trans,325,,,,
A7MIEND,No ABS,175,,,,
A7MILAN,Manual trans (not Evolution),250,,,,
A7MIMIR,No air cond,375,,,Manual trans,300
A7MIOUT,,,,,,
A7NIALT,No air cond,400,Manual trans,325,No cruise,175
A7NIARM,,,,,,
A7NIMAX,,,,,,
A7NIMUR,,,,,,
A7NIPAT,,,,,,
A7NIPIC,,,,,,
A7NISEN,No air cond,375,No Radio,175,Manual trans (not SE-R),300
A7NIXTE,,,,,,
A7OLALE,2.2L-I4 (140hp) (not GX),250,Manual windows,175,,,,
A7OLBRA,,,,,,,,
A7OLSIL,,,,,,,,
A7POG5x,Manual transmission,225,,,,,,
A7POG6x,No cruise,50,,,,,,
A7POGRP,,,,,,,,
A7POMON,No ABS,100,,,,,,
A7POSOL,No cruise (not CS),75,No air conditioning (not CS),275,Manual windows (not CS),100,Manual locks (not CS),100
A7POVIB,Manual trans,300,Manual windows,175,Manual locks,175,No cruise,175
A7POWAV,Manual transmission,325,No air conditioning,300,,,,
A7PR911,No CD,175,,,,,,
A7PRBOX,No CD,175,,,,,,
A7RA4WD,,,,,,,,
A7SA9-3,Manual trans,325,,,,,,
A7SA9-5,Manual trans,375,,,,,,
A7SNION,No air cond,375,Manual trans,300,,,,
A7SNLSE,Manual trans,375,,,,
A7SNSC2,,,,,,
A7SNSSE,No air cond,375,Manual trans,300,,
A7SNVUE,2.2L-I4 (143hp),325,,,No ABS,175
A7SOTCx,Manual trans.,250,,,,
A7SOXAx,Manual trans.,250,,,,
A7SOXBx,Manual trans.,250,,,,
A7SUBAJ,Manual trans,375,,,,
A7SUIMP,Manual trans (not WRX),350,,,,
A7SULEG,Manual trans,375,,,,
A7SUOUT,Manual trans,375,,,,
A7SZAER,,,,,,
A7SZFOR,5M Transmission,200,No cruise,175,,
A7SZGRV,,,,,,
A7SZREN,5M Transmission,200,,,,
A7SZSAM,,,,,,
A7SZSWI,Manual transmission,300,No air conditioning,275,,
A7SZSX4,5M Transmission,200,No air conditioning,275,,
A7SZVIT,,,,,,
A7SZXL7,,,,,,
A7TO4RU,Steel wheels,175,,,,
A7TOCAM,Manual trans,350,,,,
A7TOCOR,Manual trans,250,,,,
A7TOFJC,Manual trans,450,,,Manual steering,175
A7TOHIG,2.4L-4cyl (160hp),425,,,,
A7TOLAN,,,,,,
A7TOMAT,Manual trans,275,Manual windows,175,Manual locks,175
A7TORAV,,,,,,
A7TOSEQ,,,,,,
A7TOSIE,No cruise,75,,,,
A7TOSOL,Manual trans,375,,,2.4L-I4/157hp,300
A7TOTUN,,,,,,
A7TOYAR,Manual trans,275,,,,
A7VOBEE,5M transmission,250,,,,
A7VOCAB,Manual trans,275,,,,
A7VOGTI,,,,,,
A7VOJET,Man trans (not TDI),275,,,,
A7VOPAS,Manual transmission,400,,,,
A7VORAB,,,,,,
A7VORAB,,,,,,
A7VOTOU,,,,,,
A7VV60S,Manual transmission,400,No CD,100,Manual seat,175
A7VV70S,Manual transmission,400,,,,
A7VV80S,Cloth seats,200,,,,
A7VVXC9,,,,,,
A8ACRLx,,,,,,
A8ACRSX,Manual trans (Base),375,,,,
A8ACTLx,Manual trans,400,,,,
A8ACTSX,6M Transmission,375,,
A8AUA3x,6-spd manual trans,400,,
A8AUA4x,Manual trans,375,,
A8AUA5x,6-spd manual trans,350,,
A8AUA6x,Manual trans,500,,
A8AUQ7x,,,,
A8AUTTx,Manual Roof (cnv),400,,
A8BM1-S,Manual transmission,375,Vinyl seats,300
A8BM3-S,Man trans (excpt perf. pkg),375,Vinyl seats,300
A8BM5-S,Manual trans,500,No leather,475
A8BM7-S,,,,
A8BMM3x,Manual seats,175,,
A8BMX3x,No leather,250,Manual trans,225
A8BMX5x,No leather,500,Manual trans,450
A8BMZ4x,,,,
A8BUENC,,,,
A8BULAC,,,,,,
A8BUREG,,,,,,
A8BUREN,No ABS,175,,,,
A8BUROA,,,,,,
A8BUSKY,,,,,,
A8CACTS,,,,,,
A8CADEV,,,,,,
A8CAESC,,,,,,
A8CHAVA,,,,,,
A8CHAVE,5M Transmission,250,No air cond.,275,,
A8CHC15,4.3L-V6/195hp,275,Work Truck pkg,250,5M transmission,250
A8CHC1C,4.3L-V6/195hp,275,Work Truck pkg,250,5M transmission,250
A8CHC2C,6cyl (not Work Truck),325,,,,
A8CHC2H,,,,,,
A8CHC55,,,,,,
A8CHCAM,Manual trans,400,,,,
A8CHCAV,Manual trans,375
A8CHCOB,5M Trans (not SS),250
A8CHCOL,,
A8CHCVT,,
A8CHEXP,,
A8CHG15,4.3L-V6,325
A8CHG25,4.3L-V6,325
A8CHHHR,Manual trans,375
A8CHIMP,,
A8CHMAL,,
A8CHMON,,
A8CHPRI,Manual trans,425
A8CHSTB,,
A8CHSUB,,
A8CHTAH,No 3rd seat,350
A8CHTRB,,
A8CHVEN,No ABS,175,,,,
A8CYCON,No ABS,175,,,,
A8CYCRO,6spd Manual Trans,500,,,,
A8CYPAC,,,,,,
A8CYPTC,Manual trans,500,,,No cruise ctrl,175
A8CYSEB,2.4L-I4/150hp (Conv),175,,,,
A8CYTOW,No ABS,175,,,,
A8DOAVE,2.4L (4cyl-173hp),325,,,,
A8DOB15,3.9L-V6 (215hp),275,,,,
A8DOB25,3.9L-V6 (215hp),275,,,,
A8DOBR1,3.7L-V6 (215hp),300,,,,
A8DOBRS,3.7L-V6 (215hp),300,,,,
A8DOCAL,No air cond,450,Manual trans,375,,
A8DOCAR,No ABS brakes,100,,,,
A8DOCHA,Manual driver seat,75,,,,
A8DODAK,2.5L-I4 (120hp),275,,,,
A8DODUR,,,,,,
A8DOMAG,Manual driver seat,75,,,,
A8DONIT,No Cruise,75,,,,
A8DORAM,3.9L (6cyl-215hp),325,,,,
A8DOSPR,,,,,,
A8FOCRO,,,,,,
A8FOECO,,,,,,
A8FOEDG,,,,,,
A8FOESP,2.3L-I4 (153hp) (not Hybrid),375,,,,
A8FOEXC,5.4L-V8 (255hp),550,,,,
A8FOEXP,,,,,,
A8FOEXT,4.6L-V8 (232hp),400,,,,
A8FOF15,4.2L-V6 (202hp),325,Work Truck pkg,275,5M transmission,275
A8FOFOC,5-spd manual trans,400,,,,
A8FOFUS,5M transmission,400,,,,
A8FOMUS,Man trans (6cyl only),425,,,,
A8FORAN,2.3L-I4 (143hp),275,,
A8FOSPO,,,,
A8FOTRX,,,,
A8GMACA,,,,
A8GMC15,4.3L-V6 (200hp),325,,
A8GMC25,,,,
A8GMG15,4.3L-V6 (200hp),325,,
A8GMG25,4.3L-V6 (200hp),325,,
A8GMSAF,,,,
A8GMSAV,,,,
A8GMSON,,,,
A8GMSUB,,,,
A8GMYUK,No 3rd seat,350,,
A8HOACC,No air cond,500,Manual trans,475
A8HOCIV,No air cond,450,Man trans (not Si),375
A8HOELE,,,,
A8HOFIT,Manual trans,375
A8HYACC,Manual trans,400
A8HYELA,Manual trans,400
A8HYSAN,,
A8HYSON,Manual trans,425
A8HYTIB,5spd manual trans,450
A8HYTUS,,
A8HYVER,,
A8INE35,,
A8ING20,Manual trans,425
A8ING35,,
A8INQX4,,
A8ISAXI,,
A8ISHOS,2.2L-I4/120hp,
A8ISROD,2.2L (4cyl-130hp),325
A8ISROS,2.2L-I4/130hp,350
A8JASTY,No moonroof,400,,
A8JAXJx,,,,
A8JAXK8,,,,
A8JAXTY,,,,
A8JECMP,,,,
A8JEGRA,,,,
A8JELIB,2.4L (4cyl-150hp),350,,
A8JEPAT,,,,
A8JEWRA,,,,
A8KIOPT,Manual trans,350,,
A8KIRIO,No air conditioning,375,Manual trans,300
A8KIRON,No air cond.,450,No cruise,175
A8KISOR,,,,
A8KISPE,No air conditioning,450,Manual trans,400
A8KISPO,,,,
A8LEES3,,,,
A8LEGSS,,,,,,
A8LEGX4,,,,,,
A8LEIS3,,,,,,
A8LELS4,,,,,,
A8LERXS,,,,,,
A8LIAVI,,,,,,
A8LIMKX,,,,,,
A8LINAV,,,,,,
A8LITOW,,,,,,
A8MAB25,,,,,,
A8MACX7,,,,,,
A8MACX9,,,,,,
A8MAMA3,No air cond,450,5M transmission,375,Manual windows,175
A8MAMA6,Manual trans,425,,,,
A8MAMIA,,,,,,
A8MAMZ5,,,,,,
A8MATRI,2.0L-I4 (153hp) (S),325,,,,
A8MBC-C,Manual trans,500,Manual seats,200,,
A8MBCLK,,,,,,
A8MBE-C,,,,,,
A8MBMSE,No leather,475,,,,
A8MBRCL,No leather,475,,,,
A8MBS-C,,,,,,
A8MBSL-,,,,,,
A8MBSLK,,,,,,
A8MEGRA,,,,,,
A8MEMAR,2.3L-4cyl/153hp,375,No CD changer,175,,
A8MEMIL,5M Transmission,400,,,,
A8MEMOU,4.0L-V6 (210hp),350,,,No 3rd seat,1000
A8MEMYS,Manual trans,475,,,,
A8MI---,,,,,,
A8MIDIA,,,,,,
A8MIECL,Manual trans,425,,,,
A8MIEND,No ABS,175,,,,
A8MILAN,Manual trans (not Evo),375,No air cond.,400,,
A8MIOUT,,,,,,
A8NIALT,No air cond,500,Manual trans,450,No cruise,175
A8NIARM,,,,,,
A8NIMAX,,,,,,
A8NIMUR,,,,,,
A8NIPAT,,,,,,
A8NIPIC,2.5L-4cyl/152hp (not XE),300,,,,
A8NIROG,,,,,,
A8NISEN,No air cond,475,Manual trans (not Spec V),425,,
A8NIVER,,,,,,
A8NIXTE,,,,,,
A8OLALE,2.2L-I4 (140hp) (not GX),350,Manual windows,175,,
A8OLBRA,,,,,,
A8OLSIL,,,,,,,,
A8POG5x,Manual transmission,275,,,,,,
A8POG6x,No cruise,75,,,,,,
A8POGRP,,,,,,,,
A8POMON,No ABS,175,,,,,,
A8POSOL,No cruise (not CS),150,No air cond. (not CS),100,Manual windows (not CS),175,Manual locks (not CS),150
A8POVIB,Manual trans,400,Manual windows,175,Manual locks,175,No cruise,175
A8POWAV,Manual transmission,325,No air conditioning,325,,,,
A8PR911,No CD,200,,,,,,
A8PRBOX,No CD,200,,,,,,
A8RA4WD,,,,,,,,
A8SA9-3,Manual trans,425,,,,,,
A8SA9-5,Manual trans,475,,,,,,
A8SNAST,No air cond,450,Manual trans,375,,,,
A8SNAUR,,,,,,,,
A8SNSC2,,,,,,,,
A8SNSSE,No air cond,450,Manual trans,375,,
A8SNVUE,2.4L-4cyl (160hp),375,,,No ABS,175
A8SOTCx,Manual trans.,325,,,,
A8SOXAx,Manual trans.,325,,,,
A8SOXBx,Manual trans.,325,,,,
A8STFOR,,,,,,
A8SUBAJ,Manual trans,450,,,,
A8SUIMP,Manual trans (not WRX),425,,,,
A8SULEG,Manual trans,450,No air conditioning,375,,
A8SUOUT,Manual trans,450,,,,
A8SZAER,,,,,,
A8SZFOR,5M Transmission,250,No cruise,175,,
A8SZGRV,,,,,,
A8SZGRV,,,,,,
A8SZREN,5M Transmission,250,,,,
A8SZSAM,,,,,,
A8SZSWI,Manual transmission,325,No air conditioning,300,,
A8SZSX4,5M Transmission,250,,,,
A8SZXL7,,,,,,
A8TO4RU,Steel wheels,250,,,,
A8TOCAM,Manual trans,425,,,,
A8TOCOR,Manual trans,375,,,,
A8TOFJC,Manual trans,450,,,Manual steering,175
A8TOHIG,2.4L-4cyl (160hp),450,,,,
A8TOLAN,,,,,,
A8TOMAT,Manual trans,375,Manual windows,175,Manual locks,175
A8TORAV,,,,,,
A8TOSEQ,,,,,,
A8TOSIE,No cruise,150,,,,
A8TOSOL,Manual trans,450,,,2.4L-I4/157hp,400
A8TOTUN,4.0L-V6/236hp,400,,,,
A8TOYAR,Manual trans,375,,,,
A8VOBEE,5M transmission,325,,
A8VOCAB,Manual trans,400,,
A8VOEUR,,,,
A8VOGTI,,,,
A8VOJET,Manual trans.,400,,
A8VOPAS,Manual transmission,475,,
A8VORAB,,,,
A8VOTOU,,,,
A8VV70S,Manual transmission,475,,
A8VV80S,,,,
A8VVC30,6-spd manual trans,400,No cruise,175
A8VVXC9,,,,
A9ACRDX,,,,
A9ACRSX,Manual trans (Base),475,,
A9ACTLx,Manual trans,500,,
A9ACTSX,6M Transmission,500,,
A9AUA3x,6-spd manual trans,500,,
A9AUA4x,Manual trans,475,,
A9AUA5x,6-spd manual trans,475,,
A9AUA6x,Manual trans,550,,
A9AUQ7x,,,,
A9AUTTx,Manual Roof (cnv),500,,
A9BM1-S,Manual transmission,475,Vinyl seats,425
A9BM3-S,Man trans (excpt perf. pkg),475,Vinyl seats,425
A9BM5-S,Manual trans,525,No leather,550
A9BM7-S,,,,
A9BMM3x,Manual seats,175,,
A9BMX3x,No leather,350,Manual trans,300
A9BMX5x,No leather,625,Manual trans,550
A9BMZ4x,,,,
A9BUENC,,,,
A9BULAC,,,,
A9BUREG,,,,,,
A9BUREN,No ABS,175,,,,
A9BUROA,,,,,,
A9BUSKY,,,,,,
A9CACTS,,,,,,
A9CADEV,,,,,,
A9CAESC,,,,,,
A9CHAVA,,,,,,
A9CHAVE,5M Transmission,325,No air cond.,275,,
A9CHC15,4.3L-V6/195hp,400,Work Truck pkg,325,5M transmission,325
A9CHC1C,4.3L-V6/195hp,400,Work Truck pkg,325,5M transmission,325
A9CHC2C,6cyl (not Work Truck),425,,,,
A9CHC2H,,,,,,
A9CHC55,,,,,,
A9CHCAM,Manual transmission,475,,,,
A9CHCAV,Manual transmission,450,,,,
A9CHCOB,5M Trans (not SS),350
A9CHCOL,,
A9CHCVT,,
A9CHEXP,,
A9CHG15,4.3L-V6,425
A9CHG25,4.3L-V6,425
A9CHHHR,Manual transmission,475
A9CHIMP,,
A9CHMAL,,
A9CHMON,,
A9CHPRI,Manual transmission,475
A9CHSTB,,
A9CHSUB,,
A9CHTAH,No 3rd seat,425
A9CHTRB,,
A9CHVEN,No ABS,200
A9CYCON,No ABS,200,,,,
A9CYCRO,6spd Manual Trans,550,,,,
A9CYPAC,,,,,,
A9CYPTC,Manual trans,5275,,,,
A9CYSEB,2.4L-I4/173hp (Conv),250,,,,
A9CYTOW,No ABS,175,,,,
A9DOAVE,,,,,,
A9DOB15,3.9L-V6 (215hp),375,,,,
A9DOB25,3.9L-V6 (215hp),375,,,,
A9DOBR1,3.7L-V6 (215hp),425,,,,
A9DOBRS,3.7L-V6 (215hp),425,,,,
A9DOCAL,No air cond,500,Manual trans,475,1.8L-4cyl/148hp,475
A9DOCAR,,,,,,
A9DOCHA,Manual driver seat,150,,,,
A9DOCHL,Manual driver seat,150,,,,
A9DODAK,,,,,,
A9DODUR,,
A9DOMAG,Manual driver seat,150
A9DONIT,No Cruise,175
A9DORAM,3.9L (6cyl-215hp),425
A9DOSPR,3.5L (6CYL-254hp),1200
A9FOCRO,,
A9FOECO,,
A9FOEDG,,
A9FOESP,2.3L-I4 (153hp) (not Hybrid),475
A9FOEXC,5.4L-V8 (255hp),750
A9FOEXP,,
A9FOEXT,4.6L-V8 (232hp),500
A9FOF15,,
A9FOFOC,5-spd manual trans,450
A9FOFUS,5M transmission,475
A9FOMUS,Man trans (6cyl only),475
A9FORAN,,,,,,,,
A9FOSPO,,,,,,,,
A9FOTRX,,,,,,,,
A9GMACA,,,,,,,,
A9GMC15,4.3L-V6 (200hp),425,,,,,,
A9GMC25,,,,,,,,
A9GMG15,4.3L-V6 (200hp),425,,,,,,
A9GMG25,4.3L-V6 (200hp),425,,,,,,
A9GMSAF,,,,,,,,
A9GMSAV,,,,,,,,
A9GMSON,,,,,,,,
A9GMSUB,,,,,,,,
A9GMYUK,No 3rd seat,425,,,,,,
A9HOACC,Manual transmission,475,,,,,,
A9HOCIV,Man trans (not Si),425,No air conditioning,475,No Cruise,175,Manual locks,175
A9HOELE,,,,,,,,
A9HOFIT,Manual transmission,425,,,,
A9HYACC,Manual transmission,450,No air cond.,450,,
A9HYELA,Manual transmission,450,No air cond,475,,
A9HYSAN,,,,,,
A9HYSON,Manual trans (not SE),475,,,,
A9HYTIB,5spd manual trans,475,,,,
A9HYTUS,2.0L-4cyl/140hp,425,,,5-spd manual,575
A9HYVER,,,,,,
A9INEx3,,,,,,
A9ING20,Manual transmission,525,,,,
A9ING35,,,,,,
A9INQX4,,,,,,
A9ISAXI,,,,,,
A9ISHOS,,,,,,
A9ISROD,,,,,,
A9ISROS,,,,,,
A9JASTY,No moonroof,475,,,,,,
A9JAXJx,,,,,,,,
A9JAXK8,,,,,,,,
A9JAXTY,,,,,,,,
A9JECMP,No cruise,175,,,Manual Windows,175,Manual locks,175
A9JEGRA,,,,,,,,
A9JELIB,,,,,,,,
A9JEPAT,No cruise,175,,,Manual Windows,175,Manual locks,175
A9JEWRA,,,,,,,,
A9KIOPT,Manual transmission,450,,,,,,
A9KIRIO,No air conditioning,475,Manual trans,425,,,,
A9KIRON,No cruise,175,,,,,,
A9KISOR,,,,,,,,
A9KISPE,No air conditioning,450,Manual trans,425,,,,
A9KISPO,,,,,,,,
A9LEES3,,,,,,,,
A9LEGSS,,,,,,
A9LEGX4,No third seat,375,,,,
A9LEIS3,,,,,,
A9LERXS,,,,,,
A9LESC4,,,,,,
A9LIAVI,,,,,,
A9LIMKX,,,,,,
A9LINAV,,,,,,
A9LITOW,,,,,,
A9MAB25,,,,,,
A9MACX7,,,,,,
A9MACX9,,,,,,
A9MAMA3,No air cond,475,5M transmission,450,Manual windows,175
A9MAMA6,Manual transmission,475,,,,
A9MAMIA,No cruise (not SV),175,Manual locks (not SV),100,,
A9MAPR5,Manual transmission,475,,,,
A9MATRI,,,,,,
A9MBC-C,Manual transmission,575,No leather,550,,
A9MBCLK,,,,,,
A9MBE-C,No Leather,525,,,,
A9MBMSE,No leather,575,,,,
A9MBRCL,No leather,575,,,,
A9MBS-C,,,,,,
A9MBSL-,,,,,,
A9MBSLK,,,,,,
A9MEGRA,,,,,,
A9MEMAR,2.5L-4cyl/171hp,425,,,,
A9MEMIL,5M Transmission,475,,,,
A9MEMOU,4.0L-V6 (210hp),525,,,No 3rd seat,1125
A9MEMYS,Manual transmission,575,,,,
A9MI---,,,,,,
A9MIDIA,,,,,,
A9MIECL,Manual transmission,475,,,,
A9MIEND,No ABS,175,,,,
A9MILAN,Manual trans (not Evo),475,No air cond.,450,,
A9MIOUT,,,,,,
A9NIALT,No air cond,575,Manual trans,550,No cruise,175
A9NIARM,,,,,,
A9NICUB,Manual trans (S),475,,,,
A9NIMAX,,,,,,
A9NIMUR,,,,,,
A9NIPAT,,,,,,
A9NIPIC,2.5L-4cyl/152hp (not XE),425,,,,
A9NIROG,,,,,,
A9NISEN,No air cond,550,Manual trans (not Spec V),500,,
A9NIVER,No air cond,500,Manual trans,475,,
A9NIXTE,,,,,,
A9OLALE,,,,,,
A9OLBRA,,,,,,,,
A9OLSIL,,,,,,,,
A9POG3x,Manual transmission,375,No Air Cond.,400,,,,
A9POG5x,Manual transmission,400,,,,,,
A9POG6x,No cruise,175,,,,,,
A9POGRP,,,,,,,,
A9POMON,No ABS,175,,,,,,
A9POSOL,No cruise (not CS),175,No air cond. (not CS),375,Manual windows (not CS),175,Manual locks (not CS),175
A9POVIB,Manual transmission,475,Manual windows,175,Manual locks,175,No cruise,175
A9PR911,,,,,,,,
A9PRBOX,,,,,,,,
A9RA4WD,,,,,,,,
A9SA9-3,Manual transmission,475,,,,,,
A9SA9-5,Manual transmission,475,,,,,,
A9SNAST,No air cond,500,Manual trans,475,,,,
A9SNAUR,,,,,,,,
A9SNSC2,,,,,,
A9SNSSE,No air cond,500,Manual trans,475,,
A9SNVUE,2.2L-I4 (143hp),450,,,No ABS,175
A9SOTCx,Manual transmission,425,,,,
A9SOXAx,Manual transmission,425,,,,
A9SOXBx,Manual transmission,425,,,,
A9STFOR,,,,,,
A9SUBAJ,Manual transmission,550,,,,
A9SUIMP,Manual trans (not WRX),475,,,,
A9SULEG,Manual transmission,475,,,,
A9SUOUT,Manual transmission,500,,,,
A9SZAER,,,,,,
A9SZFOR,5M Transmission,350,No cruise,175,,
A9SZGRV,,,,,,
A9SZREN,5M Transmission,350,,,,
A9SZSAM,,,,,,
A9SZSX4,5M Transmission,350,,,,
A9SZXL7,,,,,,
A9TO4RU,,,,,,
A9TOCAM,Manual transmission,525,,,,
A9TOCOR,Manual transmission,475,,,,
A9TOFJC,Manual transmission,525,,,,
A9TOHIG,2.7L-I4/187hp,475,,,,
A9TOLAN,,,,,,
A9TOMAT,Manual transmission,475,Manual windows,175,Manual locks,175
A9TORAV,,,,,,
A9TOSEQ,,,,,,
A9TOSIE,No cruise,175,,,,
A9TOSOL,Manual transmission,550,,,2.4L-I4/157hp,500
A9TOTUN,4.0L-V6/236hp,475,,,,
A9TOYAR,Manual transmission,475,,,,
A9VOBEE,5M transmission,425,,,,
A9VOCAB,Manual transmission,475,,
A9VOCCX,,,,
A9VOGTI,,,,
A9VOJET,Manual transmission,475,,
A9VOPAS,Manual transmission,475,,
A9VORAB,Manual transmission,475,,
A9VOTIG,,,,
A9VOTOU,,,,
A9VV70S,,,,
A9VV80S,,,,
A9VVC30,6-spd manual trans,500,No cruise,175
A9VVXC9,,,,
B0ACRDX,,,,
B0ACRSX,Manual trans (Base),500,,
B0ACTLx,Manual trans,550,,
B0ACTSX,6M Transmission,525,,
B0AUA3x,6-spd manual trans,550,,
B0AUA4x,Manual trans,575,,
B0AUA5x,6-spd manual trans,575,,
B0AUA6x,Manual trans,575,,
B0AUQ7x,,,,
B0AUTTx,Manual Roof (cnv),550,,
B0BM1-S,Manual transmission,500,Vinyl seats,475
B0BM3-S,Man trans (excpt perf. pkg),500,Vinyl seats,475
B0BM5-S,Manual trans,550,No leather,500
B0BM7-S,,,,
B0BMM3x,Manual seats,225,Manual transmission,500
B0BMX3x,No leather,475,Manual trans,675
B0BMX5x,No leather,650,Manual trans,700
B0BMZ4x,,,,
B0BUENC,,,,
B0BULAC,,,,
B0BUREG,,,,,,
B0BUREN,No ABS,225,,,,
B0BUROA,,,,,,
B0BUSKY,,,,,,
B0CACTS,,,,,,
B0CADEV,,,,,,
B0CAESC,,,,,,
B0CHAVA,,,,,,
B0CHAVE,5M Transmission,425,No air cond.,400,,
